,input,id,来源,name,label,开发,发行,href,厂商,评分,下载,关注,android,ios,GameRes评分
717,2021/11/18,211594,TAPTAP,志怪者,"克苏鲁,多人,卡牌,解谜,角色扮演",升拳工作室,nan,https://www.taptap.com/app/211594,nan,9.7,0,20986,预约,敬请期待,
718,2021/11/18,211583,TAPTAP,砰砰海盗,休闲,亿游互娱,nan,https://www.taptap.com/app/211583,nan,0.0,0,61,预约,预约,
719,2021/11/18,211545,TAPTAP,进化东京,"二次元,卡牌,角色扮演,放置,美少女",nan,深圳心迹网络,https://www.taptap.com/app/211545,nan,6.9,0,17745,预约,预约,
720,2021/11/18,211521,TAPTAP,君王3D,"战争,策略",nan,nan,https://www.taptap.com/app/211521,深圳时代首游互动科技有限公司,0.0,0,79,预约,预约,
721,2021/11/18,211512,TAPTAP,梦西游,角色扮演,nan,踢扑科技,https://www.taptap.com/app/211512,nan,0.0,0,61,预约,敬请期待,
722,2021/11/18,211502,TAPTAP,学霸模拟器,角色扮演,nan,江苏欢娱网络科技有限公司,https://www.taptap.com/app/211502,nan,0.0,0,330,预约,敬请期待,
723,2021/11/18,211470,TAPTAP,萌宠大战僵尸,"卡牌,二次元,回合制,竖屏,放置",nan,nan,https://www.taptap.com/app/211470,远硕科技,8.4,0,41977,预约,预约,
724,2021/11/18,211459,TAPTAP,失落魔渊,"幻想,魔幻,黑暗,卡牌",nan,nan,https://www.taptap.com/app/211459,大画网络,8.9,0,8397,预约,预约,
725,2021/11/18,211448,TAPTAP,无梦少女,"剧情,弹幕,视觉小说,街机",REZEROR,nan,https://www.taptap.com/app/211448,nan,9.4,0,31263,预约,预约,
726,2021/11/18,211273,TAPTAP,机场猎杀僵尸,动作,阿喀琉斯工作室,璇玑工作室,https://www.taptap.com/app/211273,nan,0.0,0,28,预约,敬请期待,
727,2021/11/18,211256,TAPTAP,杀手狙击刺客,"潜行,杀手,策略",nan,nan,https://www.taptap.com/app/211256,"SQUARE ENIX Co.,Ltd.",7.3,0,21868,预约,预约,
728,2021/11/18,211194,TAPTAP,主公请点将,"应用,竞技,社交,策略,交友,塔防,休闲",宏标时空,Ohayoo,https://www.taptap.com/app/211194,nan,5.1,0,271,预约,预约,
729,2021/11/18,211191,TAPTAP,节奏快斩,"经典,点击,节奏,音乐",PDGAMES,nan,https://www.taptap.com/app/211191,nan,8.2,0,2331,预约,获取,
730,2021/11/18,211181,TAPTAP,Mini DAYZ 2,"像素,生存,僵尸,角色扮演",nan,nan,https://www.taptap.com/app/211181,Bohemia Interactive a.s.,6.4,0,43575,预约,获取,
731,2021/11/18,211103,TAPTAP,悠悠牧歌,休闲,蜂拥网络,nan,https://www.taptap.com/app/211103,nan,0.0,0,154,预约,敬请期待,
732,2021/11/18,211085,TAPTAP,我的女儿是女皇,角色扮演,虚咖游戏,武汉虚咖科技有限公司,https://www.taptap.com/app/211085,nan,0.0,0,185,预约,敬请期待,
733,2021/11/18,211067,TAPTAP,战火勋章,"战争,SLG,策略",nan,nan,https://www.taptap.com/app/211067,莉莉丝游戏,7.6,0,5792,预约,预约,
734,2021/11/18,211056,TAPTAP,消消之乐玩,休闲,海南趣多游网络科技有限公司,消消之乐玩,https://www.taptap.com/app/211056,nan,0.0,0,205,预约,敬请期待,
735,2021/11/18,211052,TAPTAP,街头扣篮王,"篮球,竖屏,体育,休闲",nan,nan,https://www.taptap.com/app/211052,致美工作室,8.9,0,6346,预约,预约,
736,2021/11/18,211037,TAPTAP,森林大会,"多人,io,休闲",互联星梦ISVR,nan,https://www.taptap.com/app/211037,nan,8.9,0,10860,预约,预约,
737,2021/11/18,211009,TAPTAP,轴音旋律AnXiens,"音游,二次元,音乐",Glacia Studio,nan,https://www.taptap.com/app/211009,nan,8.9,0,32277,预约,预约,
738,2021/11/18,210960,TAPTAP,卧室冒险家,"剧情,手绘,休闲",nan,nan,https://www.taptap.com/app/210960,土拨鼠饲养中心,9.9,0,26662,预约,预约,
739,2021/11/18,210938,TAPTAP,扫雷国际版,"经典,休闲",X.GameHub,nan,https://www.taptap.com/app/210938,nan,0.0,0,347,预约,预约,
740,2021/11/18,210932,TAPTAP,落日岛,"放置,经营,模拟",nan,nan,https://www.taptap.com/app/210932,风岛,9.0,0,84196,预约,敬请期待,
741,2021/11/18,210587,TAPTAP,七星传セブンスフィア,"卡牌养成,日系,美少女,二次元,卡牌",ロマンゾーン,nan,https://www.taptap.com/app/210587,nan,8.4,0,131564,预约,预约,
742,2021/11/18,210573,TAPTAP,跃迁旅人,"像素,幻想,科幻,冒险,角色扮演",nan,nan,https://www.taptap.com/app/210573,二元游戏,8.9,0,126170,预约,预约,
743,2021/11/18,210558,TAPTAP,萌鱼斗海怪,休闲,nan,nan,https://www.taptap.com/app/210558,小鱼工作室,0.0,0,61,预约,敬请期待,
744,2021/11/18,210551,TAPTAP,CPOW,"卡牌,幻想,科幻,收集,赛博朋克",点卡网络,nan,https://www.taptap.com/app/210551,nan,5.3,0,20469,预约,预约,
745,2021/11/18,210531,TAPTAP,保卫蜂巢,动作,nan,nan,https://www.taptap.com/app/210531,万复科技,0.0,0,68,预约,敬请期待,
746,2021/11/18,210518,TAPTAP,杂音均衡器·Ukiyo,"音游,幻想,科幻,音乐游戏,音乐",雨瘾Rainyac Studio,nan,https://www.taptap.com/app/210518,nan,9.5,0,53282,预约,预约,
747,2021/11/18,210507,TAPTAP,缤纷合合乐,休闲,睿普游戏动力,nan,https://www.taptap.com/app/210507,nan,0.0,0,47,预约,敬请期待,
748,2021/11/18,210506,TAPTAP,万物点消,休闲,睿普游戏动力,nan,https://www.taptap.com/app/210506,nan,0.0,0,38,预约,敬请期待,
749,2021/11/18,210461,TAPTAP,小动物能有什么坏心眼,"多人,动物,休闲,竞技",原石互动,nan,https://www.taptap.com/app/210461,nan,8.1,0,5820,预约,预约,
750,2021/11/18,210459,TAPTAP,alone 逃脱,冒险,THEFree,nan,https://www.taptap.com/app/210459,nan,0.0,0,48,预约,敬请期待,
751,2021/11/18,210436,TAPTAP,扫雷勇士,桌面和棋类,nan,nan,https://www.taptap.com/app/210436,超神网络,9.5,0,42187,预约,预约,
752,2021/11/18,210426,TAPTAP,五维介质2050,"星尘,美少女,二次元,策略",同步音律工作室,nan,https://www.taptap.com/app/210426,nan,9.5,0,120672,预约,敬请期待,
753,2021/11/18,210418,TAPTAP,无限乱斗,角色扮演,nan,nan,https://www.taptap.com/app/210418,橙橙游戏工作室,0.0,0,90,预约,敬请期待,
754,2021/11/18,210417,TAPTAP,幸福乡村2035,"国风,农场,三消,国产,休闲",六耳小爽个人工作室,nan,https://www.taptap.com/app/210417,nan,9.6,0,18941,预约,预约,
755,2021/11/18,210414,TAPTAP,青春筑梦人,卡牌,小鸟游戏,魔力小鸟（北京）信息技术有限公司,https://www.taptap.com/app/210414,nan,0.0,0,134,预约,敬请期待,
756,2021/11/18,210385,TAPTAP,众神旗帜,"RTS,多人,策略,竞技,卡牌,对战",千道科技,nan,https://www.taptap.com/app/210385,nan,8.4,0,12437,预约,预约,
757,2021/11/18,210379,TAPTAP,凌云诺,"国风,角色扮演,养成,古风,恋爱,女性向,换装,剧情,传统文化",nan,nan,https://www.taptap.com/app/210379,苏州沁游网络科技有限公司,7.5,0,299695,预约,预约,3.5
758,2021/11/18,201607,TAPTAP,无双之王,"策略,收集,养成,对战,经营,幻想,卡牌",nan,全游互娱,https://www.taptap.com/app/201607,nan,0.0,0,202,预约,预约,
759,2021/11/18,210357,TAPTAP,西西弗斯的巨石,休闲,几何蛙工作室,nan,https://www.taptap.com/app/210357,nan,0.0,0,64,预约,预约,
760,2021/11/18,210249,TAPTAP,延禧攻略之凤凰于飞,"国风,女性向,古风,角色扮演",nan,腾讯,https://www.taptap.com/app/210249,nan,6.8,0,22786,预约,预约,3.0
761,2021/11/18,210245,TAPTAP,代号：星辰,"角色扮演,冒险,RPG,卡牌",nan,nan,https://www.taptap.com/app/210245,二元游戏,8.9,0,19575,预约,预约,
762,2021/11/18,210179,TAPTAP,苍龙劫,角色扮演,上海基分文化传播有限公司,迅凯游戏,https://www.taptap.com/app/210179,nan,0.0,0,79,预约,敬请期待,
763,2021/11/18,210130,TAPTAP,极速俱乐部,"DIY,车,竞速",ElecIonStudio,nan,https://www.taptap.com/app/210130,nan,7.1,0,34268,预约,预约,
764,2021/11/18,210126,TAPTAP,剑踪情缘,角色扮演,nan,广州市义耀信息科技有限公司,https://www.taptap.com/app/210126,nan,0.0,0,59,预约,敬请期待,
765,2021/11/18,210096,TAPTAP,玄女诛魔录,"冒险,横版,动作",nan,nan,https://www.taptap.com/app/210096,青岛三脚猫工作室,9.2,0,46686,预约,敬请期待,
766,2021/11/18,210086,TAPTAP,捉贼记,"PVP,io,休闲",创优天地,nan,https://www.taptap.com/app/210086,nan,8.6,0,2293,预约,敬请期待,
767,2021/11/18,210020,TAPTAP,不完美的圆之旅,"唯美,治愈,模拟",nan,东品游戏,https://www.taptap.com/app/210020,nan,9.4,0,12216,预约,敬请期待,
768,2021/11/18,210013,TAPTAP,叫我城主大人,"养成,角色扮演",灵动艺游,nan,https://www.taptap.com/app/210013,nan,0.0,0,91,预约,预约,
769,2021/11/18,210012,TAPTAP,梦幻小岛,休闲,蜜茶工作室,nan,https://www.taptap.com/app/210012,nan,0.0,0,225,预约,敬请期待,
770,2021/11/18,209983,TAPTAP,决胜方块,休闲,粤觅科技传媒,nan,https://www.taptap.com/app/209983,nan,0.0,0,38,预约,敬请期待,
771,2021/11/18,209866,TAPTAP,铃兰之剑：为这和平的世界,"SRPG,战棋,像素,剧情,策略",nan,nan,https://www.taptap.com/app/209866,心动,9.2,0,363262,预约,预约,
772,2021/11/18,209776,TAPTAP,最终幻想7 Ever Crisis,"幻想,剧情,JRPG,魔幻,角色扮演",nan,nan,https://www.taptap.com/app/209776,"SQUARE ENIX Co.,Ltd.",9.2,0,137041,预约,预约,
773,2021/11/18,209774,TAPTAP,最终幻想7 The First Soldier,"射击,幻想,竞技,魔幻,吃鸡,动作,角色扮演",nan,nan,https://www.taptap.com/app/209774,"SQUARE ENIX Co.,Ltd.",6.4,0,46651,预约,预约,
774,2021/11/18,209741,TAPTAP,时尚幻想,"换装,模拟,女性向",nan,nan,https://www.taptap.com/app/209741,Libii,9.0,0,16205,预约,预约,
775,2021/11/18,209724,TAPTAP,老司机发车了,休闲,huashun,nan,https://www.taptap.com/app/209724,nan,0.0,0,148,预约,敬请期待,
776,2021/11/18,209699,TAPTAP,星际求生,休闲,nan,nan,https://www.taptap.com/app/209699,梦之晨游戏,0.0,0,54,预约,敬请期待,
777,2021/11/18,209660,TAPTAP,丹霞镇物语,"放置,休闲,挂机",nan,nan,https://www.taptap.com/app/209660,DG工作室,9.0,0,51954,预约,敬请期待,
778,2021/11/18,209607,TAPTAP,校诡实录,"需家长陪同,恐怖,竖屏,解谜,密室逃脱",nan,nan,https://www.taptap.com/app/209607,SK2GAME,8.2,0,11203,预约,预约,
779,2021/11/18,209601,TAPTAP,长安幻想,"国风,养成,回合制,策略,角色扮演,竖屏",nan,nan,https://www.taptap.com/app/209601,长安御灵院,9.3,0,179441,预约,预约,
780,2021/11/18,209546,TAPTAP,热血网球,体育,爵士兔工作室,nan,https://www.taptap.com/app/209546,nan,0.0,0,90,预约,敬请期待,
781,2021/11/18,209536,TAPTAP,喵特工,"生存,射击,休闲",nan,nan,https://www.taptap.com/app/209536,blingbling工作室,6.5,0,264,预约,预约,
782,2021/11/18,209519,TAPTAP,宇宙大拍扁,"Roguelike,独立游戏,策略",像素堂,nan,https://www.taptap.com/app/209519,nan,9.5,0,9762,预约,预约,
783,2021/11/18,209448,TAPTAP,纯白和弦,"Roguelike,养成,策略,剧情,冒险,卡牌,二次元,美少女",nan,nan,https://www.taptap.com/app/209448,斯庭格柏理事会,8.7,0,44424,预约,预约,
784,2021/11/18,209434,TAPTAP,代号：GBL,"动作,幻想,MMORPG,角色扮演",nan,nan,https://www.taptap.com/app/209434,新闻消息,6.2,0,13070,预约,预约,
785,2021/11/18,209342,TAPTAP,黑豆黑豆,"经营,收集,建造,休闲",nan,nan,https://www.taptap.com/app/209342,颖果互娱工作室,0.0,0,94,预约,预约,
786,2021/11/18,209313,TAPTAP,墨色江湖,角色扮演,nan,nan,https://www.taptap.com/app/209313,墨色江湖,9.0,0,596,预约,敬请期待,
787,2021/11/18,209306,TAPTAP,爆战英雄,"丧尸,射击,角色扮演",柯基网络,nan,https://www.taptap.com/app/209306,nan,6.0,0,895,预约,预约,
788,2021/11/18,209284,TAPTAP,边境猎人: 艾尔莎的命运之轮,"动作,横版,类银河战士恶魔城,二次元,角色扮演",冰海心工作室,nan,https://www.taptap.com/app/209284,nan,9.2,0,43095,预约,预约,
789,2021/11/18,209281,TAPTAP,酒馆法师,"角色扮演,经营,建造,模拟",NaA Games,nan,https://www.taptap.com/app/209281,nan,9.3,0,17948,预约,敬请期待,
790,2021/11/18,209269,TAPTAP,遗忘神界,"二次元,卡牌",琉森科技,nan,https://www.taptap.com/app/209269,nan,6.9,0,2167,预约,敬请期待,
791,2021/11/18,209268,TAPTAP,地牢勇者,"卡牌,收集,养成,地牢,角色扮演",黑皮游戏,nan,https://www.taptap.com/app/209268,nan,0.0,0,115,预约,预约,
792,2021/11/18,209080,TAPTAP,果冻人快跑 (Blob Runner 3D),"跑酷,魔性,动作",nan,nan,https://www.taptap.com/app/209080,Zynga Inc.,0.0,0,2046,预约,获取,
793,2021/11/18,208961,TAPTAP,阴阳师：妖怪小班,"多人,竞技,休闲竞技,阴阳师,角色扮演",nan,nan,https://www.taptap.com/app/208961,网易游戏,8.6,0,79668,预约,预约,
794,2021/11/18,208889,TAPTAP,人偶2：纯白变奏曲,"恋爱,解谜,角色扮演",Everlasting游戏制作组,nan,https://www.taptap.com/app/208889,nan,9.7,0,70706,预约,预约,
795,2021/11/18,208879,TAPTAP,校园RPG故事,角色扮演,nan,nan,https://www.taptap.com/app/208879,知秋,0.0,0,211,预约,敬请期待,
796,2021/11/18,208876,TAPTAP,神秘博士：孤独的暗杀者,"模拟,解谜,角色扮演",kaigan games,Another Indie数魔游戏,https://www.taptap.com/app/208876,nan,9.7,0,11209,预约,预约,
797,2021/11/18,208870,TAPTAP,黑色花与红山羊,"冒险,悬疑,推理,RPG,角色扮演",蓝天使制作组,Gamera Game,https://www.taptap.com/app/208870,nan,10.0,0,51003,预约,敬请期待,
798,2021/11/18,208869,TAPTAP,异度梦境,"放置,休闲",小青椒工作室,nan,https://www.taptap.com/app/208869,nan,9.6,0,1317,预约,预约,
799,2021/11/18,208806,TAPTAP,元气食堂,"经营,可爱,模拟",nan,nan,https://www.taptap.com/app/208806,莲芯科技,9.5,0,49829,预约,预约,
800,2021/11/18,208783,TAPTAP,我在唐朝有条街,"经营,穿越,国风,古风,模拟",胖橘工作室,nan,https://www.taptap.com/app/208783,nan,9.5,0,474610,预约,预约,
801,2021/11/18,208777,TAPTAP,流浪城堡,"DIY,自由,战争,战略,改装,冒险,策略",竞技世界(北京)网络技术有限公司,nan,https://www.taptap.com/app/208777,nan,8.5,0,8414,预约,预约,
802,2021/11/18,208764,TAPTAP,理智边界,"Roguelike,克苏鲁,卡牌,竖屏",猫爪星云,nan,https://www.taptap.com/app/208764,nan,7.4,0,181579,预约,预约,
803,2021/11/18,208689,TAPTAP,奇门小镇,"收集,竞技,非对称竞技,冒险",四三九九网络股份有限公司,nan,https://www.taptap.com/app/208689,nan,7.6,0,2220,预约,预约,
804,2021/11/18,208611,TAPTAP,盲盒收藏家,"可爱,收集,休闲",山奈游戏,nan,https://www.taptap.com/app/208611,nan,8.1,0,22842,预约,预约,
805,2021/11/18,208610,TAPTAP,机甲龙神传,休闲,Ylands Studio,nan,https://www.taptap.com/app/208610,nan,0.0,0,87,预约,预约,
806,2021/11/18,208605,TAPTAP,又升仙啦！,"放置,策略",当趣网络,nan,https://www.taptap.com/app/208605,nan,8.8,0,2268,预约,敬请期待,
807,2021/11/18,208578,TAPTAP,火种启示录,"射击,横版,弹幕,横版射击,休闲",Ylands Studio,nan,https://www.taptap.com/app/208578,nan,0.0,0,117,预约,预约,
808,2021/11/18,208574,TAPTAP,火种计划,"射击,弹幕,休闲",Ylands Studio,nan,https://www.taptap.com/app/208574,nan,0.0,0,77,预约,预约,
809,2021/11/18,208565,TAPTAP,拜游修仙,角色扮演,nan,拜游挂机游戏,https://www.taptap.com/app/208565,nan,0.0,0,81,预约,预约,
810,2021/11/18,208549,TAPTAP,最后的厂牌,"乙女,女性向,卡牌,恋爱",nan,nan,https://www.taptap.com/app/208549,APG GAMES,6.3,0,65722,预约,预约,
811,2021/11/18,208506,TAPTAP,合成小芝麻,休闲,nan,nan,https://www.taptap.com/app/208506,厦门众百企科技有限公司,0.0,0,857,预约,敬请期待,
812,2021/11/18,208492,TAPTAP,云梦计划,角色扮演,云梦艺游,唤境激励计划,https://www.taptap.com/app/208492,nan,10.0,0,1106,预约,敬请期待,
813,2021/11/18,208450,TAPTAP,星辰变：共揽苍穹,"剧情,宠物,小说,角色扮演",nan,nan,https://www.taptap.com/app/208450,深圳市豆悦网络科技有限公司,7.0,0,750,预约,预约,
814,2021/11/18,208438,TAPTAP,家有小店,"治愈,种田,经营,模拟,休闲",一番屋企划室,nan,https://www.taptap.com/app/208438,nan,7.7,0,93240,预约,预约,3.5
815,2021/11/18,208430,TAPTAP,节气之子,"剧情,AVG,互动小说,视觉小说,模拟,拟人,文字",拉萌游戏工作室,nan,https://www.taptap.com/app/208430,nan,9.7,0,35851,预约,预约,
816,2021/11/18,208428,TAPTAP,超神学院：进击,"策略,卡牌,挂机,漫改,国漫",nan,nan,https://www.taptap.com/app/208428,Zerone Games,8.4,0,28624,预约,敬请期待,
817,2021/11/18,208413,TAPTAP,碰碰星舰,休闲,海言工作室,nan,https://www.taptap.com/app/208413,nan,0.0,0,64,预约,敬请期待,
818,2021/11/18,208401,TAPTAP,星途,冒险,5th独立营：明天没早八,nan,https://www.taptap.com/app/208401,nan,0.0,0,158,预约,预约,
819,2021/11/18,208393,TAPTAP,来呀憨批熊,"DIY,创造,对战,解谜,休闲",nan,nan,https://www.taptap.com/app/208393,LayaMe studio,9.7,0,13370,预约,预约,
820,2021/11/18,208385,TAPTAP,七星神拳:再燃,"卡牌,漫画,动作",SEGA,盖娅互娱,https://www.taptap.com/app/208385,nan,7.2,0,6250,预约,预约,
821,2021/11/18,208364,TAPTAP,可爱跑酷,"宠物,可爱,跑酷,休闲",nan,nan,https://www.taptap.com/app/208364,疯狂体育,0.0,0,87,预约,预约,
822,2021/11/18,208328,TAPTAP,勇者竟是打工人,休闲,nan,nan,https://www.taptap.com/app/208328,要饭工作室,0.0,0,79,预约,敬请期待,
823,2021/11/18,208312,TAPTAP,封神启示录,策略,nan,成都天象互动文化传播有限公司,https://www.taptap.com/app/208312,nan,0.0,0,295,预约,敬请期待,
824,2021/11/18,208308,TAPTAP,猫博物馆,"宠物,猫,横版,解谜",nan,nan,https://www.taptap.com/app/208308,"751Games Co., Ltd.",10.0,0,44885,预约,预约,
825,2021/11/18,208281,TAPTAP,交错残响,"格斗,弹幕,弹幕射击,动作",nan,nan,https://www.taptap.com/app/208281,噗哟噗咛噗尼工作室,9.4,0,16954,预约,预约,
826,2021/11/18,208258,TAPTAP,当火车鸣笛三秒,"AVG,剧情,悬疑,文字",蒐藏馆工作室,nan,https://www.taptap.com/app/208258,nan,9.9,0,50864,预约,预约,
827,2021/11/18,208251,TAPTAP,诗奕道,"卡牌对战,卡牌,策略",玮夏文化,nan,https://www.taptap.com/app/208251,nan,7.8,0,2031,预约,预约,
828,2021/11/18,208222,TAPTAP,屠龙勇士,休闲,nan,nan,https://www.taptap.com/app/208222,yinyi.int,0.0,0,66,预约,敬请期待,
829,2021/11/18,208138,TAPTAP,掌门跑路了,角色扮演,nan,nan,https://www.taptap.com/app/208138,Tomato Fun,0.0,0,170,预约,敬请期待,
830,2021/11/18,208126,TAPTAP,成语乐翻天,休闲,Modooplay魔度互娱,nan,https://www.taptap.com/app/208126,nan,0.0,0,73,预约,敬请期待,
831,2021/11/18,208119,TAPTAP,铠甲勇士,休闲,进斗金科技,nan,https://www.taptap.com/app/208119,nan,0.0,0,225,预约,敬请期待,
832,2021/11/18,208106,TAPTAP,窗外的真相,"治愈,悬疑,剧情,文字",HelloMeow工作室,nan,https://www.taptap.com/app/208106,nan,10.0,0,30348,预约,预约,
833,2021/11/18,208102,TAPTAP,非人哉,"休闲,放置,漫改",nan,nan,https://www.taptap.com/app/208102,北京大神圈文化科技有限公司,8.7,0,189336,预约,预约,4.0
834,2021/11/18,208090,TAPTAP,克隆人：霓虹危机,"射击,休闲,角色扮演",LeftRight,nan,https://www.taptap.com/app/208090,科学狂徒工作室,7.2,0,8860,预约,预约,
835,2021/11/18,208088,TAPTAP,无尽的地下城：Apogee,"Roguelike,地牢,策略",nan,nan,https://www.taptap.com/app/208088,Playdigious,9.3,0,11744,预约,预约,
836,2021/11/18,208050,TAPTAP,测试游戏03,策略,nan,nan,https://www.taptap.com/app/208050,KNF ESCAPE GAME,0.0,0,111,预约,敬请期待,
837,2021/11/18,208034,TAPTAP,骰子召唤师,"竞技,骰子,卡牌",喵子游戏工作室,nan,https://www.taptap.com/app/208034,nan,9.8,0,6357,预约,预约,
838,2021/11/18,208023,TAPTAP,跳跳瓶3D,"点击,休闲",适家科技（深圳）有限公司,nan,https://www.taptap.com/app/208023,nan,0.0,0,63,预约,预约,
839,2021/11/18,207999,TAPTAP,风之卷轴,冒险,nan,成都缘中缘网络科技有限公司,https://www.taptap.com/app/207999,nan,0.0,0,134,预约,敬请期待,
840,2021/11/18,207998,TAPTAP,超级幻影猫：小岛,"可爱,幻想,治愈,休闲",幻影工作室,Veewo Games,https://www.taptap.com/app/207998,nan,9.8,0,11676,预约,预约,
841,2021/11/18,207996,TAPTAP,小虎爱吃鸡,"策略,吃鸡,休闲",山东茂航网络科技有限公司,小虎爱吃鸡,https://www.taptap.com/app/207996,nan,8.8,0,584,预约,敬请期待,
842,2021/11/18,207960,TAPTAP,恋恋仙缘,"国风,乙女,换装,女性向,恋爱,角色扮演",nan,nan,https://www.taptap.com/app/207960,深圳市科鑫科技信息网络有限公司,8.1,0,14643,预约,预约,
843,2021/11/18,207955,TAPTAP,泡泡龙大师,"经典,休闲",nan,nan,https://www.taptap.com/app/207955,深圳游点好玩科技有限公司,0.0,0,53,预约,预约,
844,2021/11/18,207952,TAPTAP,三体方舟,"卡牌,经营,策略,建造",吓飞个人工作室,nan,https://www.taptap.com/app/207952,nan,8.1,0,5687,预约,预约,
845,2021/11/18,207939,TAPTAP,像素战场,策略,nan,nan,https://www.taptap.com/app/207939,广州游爱网络技术有限公司,0.0,0,124,预约,敬请期待,
846,2021/11/18,207920,TAPTAP,代号：了不起的模拟器,"Roguelike,移植,修仙,模拟,Steam,生存",吉艾斯球,哔哩哔哩游戏,https://www.taptap.com/app/207920,nan,9.3,0,513538,预约,预约,
847,2021/11/18,207919,TAPTAP,古城守卫,策略,武汉泽天文化传媒有限公司,山东山竹互娱网络科技有限公司,https://www.taptap.com/app/207919,nan,0.0,0,86,预约,敬请期待,
848,2021/11/18,207886,TAPTAP,指间堡垒,"对战,休闲,策略",nan,nan,https://www.taptap.com/app/207886,墨深游戏,8.7,0,772,预约,敬请期待,
849,2021/11/18,207884,TAPTAP,战场指挥家,"对战,RTS,策略",nan,星棋互娱,https://www.taptap.com/app/207884,nan,6.2,0,154,预约,预约,
850,2021/11/18,207883,TAPTAP,湮灭效应,"机甲,二次元,战棋,策略",ZIOFEE STUDIO,网易游戏,https://www.taptap.com/app/207883,nan,8.2,0,43643,预约,预约,
851,2021/11/18,207843,TAPTAP,我是老司机,休闲,nan,nan,https://www.taptap.com/app/207843,竹筏游戏,0.0,0,67,预约,敬请期待,
852,2021/11/18,207832,TAPTAP,跳跃的怪兽,休闲,阿喀琉斯工作室,璇玑工作室,https://www.taptap.com/app/207832,nan,0.0,0,13,预约,敬请期待,
853,2021/11/18,207798,TAPTAP,捉妖消消乐,休闲,济南维克多网络科技,nan,https://www.taptap.com/app/207798,nan,0.0,0,60,预约,敬请期待,
854,2021/11/18,207786,TAPTAP,亲临三国,"历史,策略,三国,角色扮演",nan,nan,https://www.taptap.com/app/207786,亲临工作室,9.6,0,16807,预约,敬请期待,
855,2021/11/18,207760,TAPTAP,糖果消消乐,休闲,nan,nan,https://www.taptap.com/app/207760,深圳全民互动科技有限公司,0.0,0,19,预约,敬请期待,
856,2021/11/18,207757,TAPTAP,最后的巫后：众王纷争的年代,策略,nan,nan,https://www.taptap.com/app/207757,Dark Wizard Studio,0.0,0,181,预约,敬请期待,
857,2021/11/18,207749,TAPTAP,蓝星战士-surviv,动作,nan,nan,https://www.taptap.com/app/207749,全电玩,9.9,0,756,预约,敬请期待,
858,2021/11/18,207748,TAPTAP,森罗不语,"国风,二次元,幻想,卡牌",nan,nan,https://www.taptap.com/app/207748,怪力乱神工作室,8.0,0,51194,预约,预约,
859,2021/11/18,207576,TAPTAP,火线求生,休闲,nan,深圳市指尖文化文化发展有限公司,https://www.taptap.com/app/207576,nan,0.0,0,287,预约,敬请期待,
860,2021/11/18,207549,TAPTAP,修仙世界,"文字,竖屏,修仙,挂机,放置",听风游戏,江阴市宇腾网络科技有限公司,https://www.taptap.com/app/207549,nan,8.0,0,15387,预约,预约,
861,2021/11/18,207541,TAPTAP,装甲坦克大战,休闲,nan,nan,https://www.taptap.com/app/207541,深圳全民互动科技有限公司,0.0,0,154,预约,敬请期待,
862,2021/11/18,207532,TAPTAP,疯狂骑士团,休闲,羽电游戏,疯狂骑士团,https://www.taptap.com/app/207532,nan,0.0,0,81,预约,预约,
863,2021/11/18,207529,TAPTAP,小小厨娘,休闲,nan,树字互娱,https://www.taptap.com/app/207529,nan,0.0,0,136,预约,敬请期待,
864,2021/11/18,207519,TAPTAP,魔斗卡,"策略,对战,卡牌",硬派游戏,nan,https://www.taptap.com/app/207519,nan,7.7,0,2520,预约,预约,
865,2021/11/18,207505,TAPTAP,王者战神,"策略,卡牌,塔防",nan,朋友玩网络,https://www.taptap.com/app/207505,nan,9.3,0,276,预约,敬请期待,
866,2021/11/18,207498,TAPTAP,代号：M.E,"DIY,创造,沙盒,冒险,模拟,建造,自由,经营,模拟经营",大白鸽工作室,nan,https://www.taptap.com/app/207498,nan,9.5,0,17715,预约,预约,
867,2021/11/18,207497,TAPTAP,悟空你别跑,角色扮演,nan,超凡游戏,https://www.taptap.com/app/207497,nan,0.0,0,56,预约,敬请期待,
868,2021/11/18,207447,TAPTAP,山海经吞食天地,动作,鲲吾科技,nan,https://www.taptap.com/app/207447,nan,8.9,0,552,预约,敬请期待,
869,2021/11/18,207437,TAPTAP,狗狗呼叫喵星,"宠物,对战,回合制,休闲",上海塔人网络科技股份有限公司,上海冰块网络科技有限公司,https://www.taptap.com/app/207437,nan,8.3,0,12657,预约,预约,4.0
870,2021/11/18,207433,TAPTAP,PUBG: NEW STATE,"射击,动作,竞技,高画质,PUBG,多人,吃鸡,多人联机",nan,nan,https://www.taptap.com/app/207433,"KRAFTON, Inc.",8.1,0,3314670,预约,预约,
871,2021/11/18,207431,TAPTAP,塔防大作战,"联网,策略",cube,nan,https://www.taptap.com/app/207431,nan,0.0,0,136,预约,预约,
872,2021/11/18,207429,TAPTAP,废土之息,"生存,末日,废土,冒险",神匠游戏,nan,https://www.taptap.com/app/207429,nan,8.8,0,34256,预约,预约,
873,2021/11/18,207354,TAPTAP,超级猫里奥小绿人变态版 2021,休闲,nan,nan,https://www.taptap.com/app/207354,俊海,0.0,0,1044,预约,预约,
